hospital_id,hospital_type,city_region,blood_type,day_of_week,month,season,temperature_c,rainfall_mm,dengue_cases_weekly,road_accidents,emergency_cases,scheduled_surgeries,holiday,blood_donation_camp,current_inventory,expected_demand_units
15,Trauma,Urban,O+,3,9,Monsoon,24.8,74.2,10,4,12,4,0,0,284,87
16,General,Semi-Urban,B+,1,3,Summer,35.2,10.0,8,10,15,6,0,0,85,70
23,General,Semi-Urban,O-,5,2,Winter,17.2,0.9,6,5,8,6,0,0,99,56
16,General,Semi-Urban,O+,7,1,Winter,18.0,6.0,6,9,9,3,0,0,80,56
25,General,Semi-Urban,B+,2,1,Winter,17.5,7.5,9,7,9,5,0,0,85,59
21,General,Urban,A-,3,6,Monsoon,30.8,234.1,32,13,7,3,0,0,167,80
2,Trauma,Semi-Urban,O-,6,6,Monsoon,30.9,65.4,10,15,21,5,0,1,227,96
10,General,Urban,O-,1,8,Monsoon,25.1,225.0,29,21,16,4,0,0,156,98
10,General,Urban,O+,7,7,Monsoon,21.7,159.1,32,20,17,4,0,0,165,101
1,Trauma,Rural,A+,7,7,Monsoon,24.9,33.3,6,14,22,0,1,0,150,71
5,General,Urban,B+,2,12,Winter,15.3,1.7,7,9,7,3,0,0,121,64
20,General,Urban,A+,1,3,Summer,36.5,13.2,7,12,15,4,0,0,124,77
9,General,Urban,A+,5,9,Monsoon,29.8,74.2,11,8,9,9,0,0,113,74
4,Clinic,Semi-Urban,B-,1,1,Winter,14.9,1.0,3,9,5,1,0,1,48,28
8,Clinic,Rural,AB+,4,11,Summer,31.7,13.1,6,14,6,2,0,0,20,34
7,Trauma,Urban,O+,1,5,Summer,29.6,13.4,8,10,14,2,0,0,233,92
5,General,Urban,A+,4,5,Summer,34.4,22.7,6,14,7,5,0,0,136,68
3,Clinic,Urban,A+,3,2,Winter,17.9,2.2,3,9,4,4,0,0,58,37
20,General,Urban,A-,5,7,Monsoon,29.4,46.1,10,18,7,8,0,0,124,82
21,General,Urban,B+,7,5,Summer,35.5,2.8,6,12,8,4,0,0,158,67
13,Clinic,Rural,B+,4,12,Winter,19.8,4.3,4,3,2,3,0,0,28,26
16,General,Semi-Urban,B+,5,3,Summer,29.4,13.7,7,6,13,8,0,0,80,69
23,General,Semi-Urban,O+,5,6,Monsoon,25.1,255.0,33,21,29,7,0,0,81,112
22,Clinic,Urban,O+,7,11,Summer,36.8,21.6,6,17,7,3,0,0,37,46
1,Trauma,Rural,A+,2,10,Summer,32.4,7.8,2,11,19,5,0,0,150,71
24,Trauma,Rural,B+,2,10,Summer,29.1,12.5,7,9,16,6,0,0,150,69
2,Trauma,Semi-Urban,B+,3,7,Monsoon,29.4,27.5,4,14,19,4,0,0,239,88
1,Trauma,Rural,AB-,6,11,Summer,32.3,8.9,5,15,21,5,1,0,150,76
11,General,Semi-Urban,AB+,7,3,Summer,37.2,14.2,8,13,14,3,0,0,101,68
19,Clinic,Rural,O+,2,10,Summer,33.9,38.6,10,11,6,0,1,0,20,30
3,Clinic,Urban,A+,1,7,Monsoon,26.2,39.0,10,8,6,5,0,1,72,42
8,Clinic,Rural,O+,5,5,Summer,38.1,30.3,7,11,3,3,0,0,20,28
7,Trauma,Urban,O-,5,3,Summer,30.1,14.9,6,9,19,2,1,0,223,93
10,General,Urban,O+,3,7,Monsoon,31.3,148.2,20,17,19,3,0,0,142,92
25,General,Semi-Urban,A+,2,1,Winter,16.1,3.5,10,5,9,2,0,0,92,53
9,General,Urban,B+,6,9,Monsoon,27.5,49.7,22,16,17,3,1,0,105,86
6,General,Urban,B+,6,3,Summer,34.5,29.2,9,6,7,5,0,0,157,65
4,Clinic,Semi-Urban,O+,6,5,Summer,32.7,8.4,4,12,5,1,0,0,36,33
5,General,Urban,O+,5,3,Summer,31.7,20.4,7,4,5,10,0,0,131,65
4,Clinic,Semi-Urban,AB+,2,6,Monsoon,25.9,29.7,9,9,4,5,0,1,39,40
15,Trauma,Urban,A+,3,5,Summer,31.0,4.8,10,6,18,2,0,0,254,93
11,General,Semi-Urban,O+,1,3,Summer,39.9,1.6,11,7,6,10,0,0,102,64
13,Clinic,Rural,O+,2,11,Summer,32.6,11.1,6,11,4,2,0,0,30,31
21,General,Urban,O+,4,10,Summer,37.5,14.9,5,5,7,7,0,0,158,59
15,Trauma,Urban,O-,4,5,Summer,37.1,12.4,9,6,11,3,0,1,287,87
4,Clinic,Semi-Urban,O-,1,1,Winter,19.1,0.8,5,3,4,2,0,0,31,25
10,General,Urban,B+,7,11,Summer,33.6,4.9,12,13,7,5,0,0,163,74
8,Clinic,Rural,O+,2,9,Monsoon,27.6,146.6,23,16,6,5,0,0,20,48
21,General,Urban,A+,4,7,Monsoon,28.7,56.3,14,10,14,6,0,0,154,79
8,Clinic,Rural,B+,4,8,Monsoon,27.3,92.6,12,11,7,3,0,0,20,37
4,Clinic,Semi-Urban,AB+,4,1,Winter,13.3,2.0,7,9,4,1,0,0,29,29
19,Clinic,Rural,O+,6,6,Monsoon,21.5,135.1,20,16,8,1,0,0,22,45
11,General,Semi-Urban,O+,6,3,Summer,38.5,7.2,6,11,14,6,0,0,107,65
3,Clinic,Urban,B+,7,8,Monsoon,19.1,74.9,18,9,4,5,0,0,59,50
18,Trauma,Semi-Urban,A+,3,12,Winter,18.6,7.1,6,6,11,5,0,0,224,76
6,General,Urban,B-,2,7,Monsoon,26.3,90.7,12,7,7,7,0,0,154,69
22,Clinic,Urban,A+,3,8,Monsoon,27.5,41.4,6,9,4,3,0,0,52,34
21,General,Urban,A-,4,9,Monsoon,23.6,120.5,16,15,17,4,0,0,161,88
10,General,Urban,B+,3,12,Winter,19.1,0.8,8,4,7,1,1,0,162,57
14,Trauma,Semi-Urban,A+,4,1,Winter,18.6,1.5,8,12,20,4,0,0,187,90
15,Trauma,Urban,O+,2,4,Summer,42.0,3.0,5,9,17,3,0,0,260,93
17,Trauma,Semi-Urban,O+,5,4,Summer,34.4,19.6,5,7,12,5,0,0,161,72
2,Trauma,Semi-Urban,O+,5,9,Monsoon,31.0,114.4,9,20,24,2,0,1,229,97
9,General,Urban,O-,4,6,Monsoon,22.5,127.6,14,22,19,8,0,0,80,102
5,General,Urban,B+,7,10,Summer,37.1,14.4,9,8,7,2,0,0,135,64
18,Trauma,Semi-Urban,B+,7,6,Monsoon,27.7,198.7,23,12,20,4,0,1,211,98
2,Trauma,Semi-Urban,B-,7,12,Winter,18.8,4.0,5,9,15,6,0,0,226,78
13,Clinic,Rural,AB+,1,10,Summer,34.9,7.5,9,6,0,1,0,0,30,21
19,Clinic,Rural,A+,7,1,Winter,23.1,1.6,7,8,3,6,0,0,24,31
24,Trauma,Rural,B+,3,12,Winter,18.8,4.0,5,10,14,4,0,1,156,66
8,Clinic,Rural,O+,4,12,Winter,15.6,7.8,5,11,7,1,0,0,20,31
1,Trauma,Rural,B+,3,1,Winter,16.2,1.1,4,10,19,1,0,0,150,69
19,Clinic,Rural,O+,2,5,Summer,36.5,17.8,8,7,2,3,0,0,22,27
1,Trauma,Rural,O+,7,12,Winter,19.3,3.0,5,6,15,2,0,0,150,58
2,Trauma,Semi-Urban,B+,5,11,Summer,29.4,24.4,4,13,20,1,1,0,238,79
25,General,Semi-Urban,O+,7,6,Monsoon,28.5,19.1,6,9,13,3,0,0,84,60
22,Clinic,Urban,AB-,7,7,Monsoon,23.8,255.6,30,24,5,1,0,0,40,61
18,Trauma,Semi-Urban,B+,3,1,Winter,19.3,2.9,2,11,17,6,0,0,207,80
21,General,Urban,B-,6,7,Monsoon,24.6,15.5,6,8,4,4,0,0,164,64
2,Trauma,Semi-Urban,O-,4,8,Monsoon,26.2,28.3,13,11,19,2,1,0,228,82
3,Clinic,Urban,B+,4,5,Summer,32.4,41.1,13,11,7,3,1,0,58,47
8,Clinic,Rural,A-,6,4,Summer,38.6,17.7,7,16,6,2,0,0,20,36
1,Trauma,Rural,O+,5,10,Summer,35.2,9.3,4,6,15,2,1,0,150,53
23,General,Semi-Urban,A+,7,6,Monsoon,30.8,320.0,34,23,28,3,0,0,81,106
2,Trauma,Semi-Urban,O+,6,4,Summer,42.0,13.7,6,14,24,5,0,0,205,94
14,Trauma,Semi-Urban,A+,5,5,Summer,34.1,23.4,5,9,14,3,0,0,208,77
22,Clinic,Urban,O+,7,6,Monsoon,31.5,37.0,7,10,5,5,0,0,45,42
19,Clinic,Rural,B-,1,4,Summer,31.9,9.0,5,2,5,7,0,0,25,27
6,General,Urban,O-,6,7,Monsoon,30.8,96.6,14,15,12,3,0,0,161,78
12,General,Urban,O+,3,11,Summer,31.6,8.1,3,9,7,8,0,0,142,66
14,Trauma,Semi-Urban,A-,4,9,Monsoon,26.9,197.1,28,13,28,4,0,1,186,109
20,General,Urban,O+,6,3,Summer,35.6,17.3,13,12,15,8,0,0,125,85
11,General,Semi-Urban,O+,2,6,Monsoon,29.1,28.1,4,13,8,4,0,0,113,59
8,Clinic,Rural,B+,7,7,Monsoon,23.2,71.3,9,20,4,1,0,0,20,35
20,General,Urban,O+,4,9,Monsoon,24.4,43.8,5,7,5,4,0,0,143,57
23,General,Semi-Urban,A-,3,10,Summer,35.8,17.7,3,8,11,2,0,0,101,55
13,Clinic,Rural,O+,3,6,Monsoon,25.9,59.4,7,14,5,6,0,0,20,40
1,Trauma,Rural,AB-,3,4,Summer,29.8,1.9,2,11,26,6,0,0,150,82
13,Clinic,Rural,O+,7,8,Monsoon,26.8,110.3,13,19,11,1,0,0,25,45
23,General,Semi-Urban,A+,1,2,Winter,17.6,2.2,4,3,9,7,0,1,130,59
25,General,Semi-Urban,O+,4,9,Monsoon,27.5,216.3,24,16,18,10,0,0,80,89
11,General,Semi-Urban,AB+,6,11,Summer,35.6,4.2,8,10,15,8,0,0,119,73
4,Clinic,Semi-Urban,B+,4,9,Monsoon,28.4,46.3,13,11,6,2,0,0,25,42
15,Trauma,Urban,O+,4,6,Monsoon,24.7,68.7,12,12,17,4,0,0,256,100
21,General,Urban,B+,3,10,Summer,32.8,16.2,5,9,11,1,1,0,160,59
24,Trauma,Rural,O+,1,7,Monsoon,29.8,172.8,20,14,30,4,0,1,162,95
2,Trauma,Semi-Urban,A+,5,7,Monsoon,25.4,65.8,9,15,19,2,0,0,223,88
8,Clinic,Rural,O+,7,11,Summer,32.8,13.8,7,15,9,1,0,0,20,37
12,General,Urban,A+,4,3,Summer,29.5,2.6,3,3,2,4,0,0,155,52
3,Clinic,Urban,B+,4,10,Summer,33.9,6.3,5,7,3,8,0,0,57,43
23,General,Semi-Urban,O+,1,9,Monsoon,28.0,60.7,8,13,13,9,0,0,111,73
3,Clinic,Urban,B+,7,7,Monsoon,21.1,68.6,12,11,5,1,0,0,51,41
17,Trauma,Semi-Urban,A+,7,1,Winter,14.8,5.5,6,16,21,4,0,1,172,95
23,General,Semi-Urban,O+,7,10,Summer,29.7,42.7,10,16,14,1,0,1,140,68
18,Trauma,Semi-Urban,O+,3,3,Summer,36.4,6.6,11,9,21,3,0,1,236,91
20,General,Urban,A+,5,11,Summer,28.3,17.6,5,10,10,3,1,0,158,61
7,Trauma,Urban,A+,4,10,Summer,33.8,28.5,6,4,10,3,0,0,224,79
21,General,Urban,AB+,2,5,Summer,36.2,27.5,13,10,6,5,0,0,158,67
11,General,Semi-Urban,A+,2,6,Monsoon,27.6,38.9,11,7,9,5,0,0,114,61
2,Trauma,Semi-Urban,B+,3,1,Winter,16.7,7.5,7,12,27,2,0,1,248,91
10,General,Urban,O+,4,6,Monsoon,28.0,29.3,6,15,13,6,0,0,138,80
9,General,Urban,O+,1,1,Winter,21.1,1.1,3,11,11,7,0,1,118,72
14,Trauma,Semi-Urban,O-,5,12,Winter,17.7,3.5,5,5,12,1,1,0,197,65
7,Trauma,Urban,O+,4,8,Monsoon,20.3,60.3,16,8,16,6,0,0,200,99
12,General,Urban,O+,7,3,Summer,37.4,33.2,7,8,10,4,0,0,159,69
11,General,Semi-Urban,B-,2,10,Summer,35.2,1.8,1,9,10,8,0,0,120,60
9,General,Urban,A+,1,1,Winter,17.9,3.6,7,6,11,5,0,0,104,71
18,Trauma,Semi-Urban,O+,3,7,Monsoon,21.1,164.5,24,6,22,4,0,1,223,94
8,Clinic,Rural,A+,7,2,Winter,17.1,0.5,1,9,8,2,0,0,20,28
20,General,Urban,A+,3,1,Winter,15.4,2.5,2,7,8,5,0,0,151,63
7,Trauma,Urban,O+,5,3,Summer,30.4,23.2,10,11,20,5,0,0,217,104
22,Clinic,Urban,A+,6,4,Summer,33.6,11.6,1,10,2,1,0,0,50,31
10,General,Urban,O-,2,9,Monsoon,25.4,83.3,8,5,7,4,0,0,152,61
2,Trauma,Semi-Urban,O+,5,11,Summer,32.6,25.0,6,6,19,4,0,0,219,80
4,Clinic,Semi-Urban,O+,2,10,Summer,36.2,16.6,5,10,5,1,0,1,49,30
21,General,Urban,O+,3,9,Monsoon,27.8,47.3,5,9,10,13,0,0,161,78
22,Clinic,Urban,A+,3,7,Monsoon,25.5,254.5,35,18,11,3,0,0,37,70
6,General,Urban,B+,5,5,Summer,32.1,10.2,10,8,11,6,0,0,163,71
16,General,Semi-Urban,A+,7,4,Summer,32.6,3.5,7,15,14,4,0,0,90,69
15,Trauma,Urban,AB+,2,12,Winter,17.3,3.4,5,4,5,5,0,0,276,79
4,Clinic,Semi-Urban,O+,3,7,Monsoon,28.8,79.2,21,8,11,4,0,0,20,50
12,General,Urban,O+,6,7,Monsoon,23.9,114.6,15,11,11,3,0,0,138,74
18,Trauma,Semi-Urban,O-,4,1,Winter,22.4,5.2,6,4,14,6,0,0,220,79
25,General,Semi-Urban,O+,4,6,Monsoon,28.8,21.8,5,7,11,4,0,0,96,56
22,Clinic,Urban,O+,5,9,Monsoon,18.8,69.3,20,11,8,6,0,0,39,54
3,Clinic,Urban,O+,1,6,Monsoon,27.3,118.2,16,10,10,1,0,0,53,49
6,General,Urban,A+,7,8,Monsoon,30.1,84.4,15,19,16,3,0,1,151,90
11,General,Semi-Urban,O+,3,10,Summer,35.2,7.6,8,8,7,7,0,0,116,58
4,Clinic,Semi-Urban,AB+,5,1,Winter,16.8,5.9,7,4,3,3,0,0,25,32
15,Trauma,Urban,O+,4,11,Summer,33.8,20.5,4,7,16,3,0,0,250,89
1,Trauma,Rural,O+,6,10,Summer,34.5,0.0,7,14,25,2,0,0,150,79
3,Clinic,Urban,O+,5,6,Monsoon,29.3,99.2,15,12,2,4,0,0,58,44
2,Trauma,Semi-Urban,O+,2,10,Summer,29.8,16.1,6,5,9,0,1,0,243,59
8,Clinic,Rural,A+,2,1,Winter,16.2,2.7,6,9,1,2,0,0,20,22
20,General,Urban,O+,7,4,Summer,38.9,13.0,9,17,9,5,0,0,140,79
5,General,Urban,A+,4,2,Winter,18.1,2.9,1,10,10,5,0,0,127,63
25,General,Semi-Urban,O+,2,8,Monsoon,31.6,111.4,16,15,11,5,0,0,81,72
7,Trauma,Urban,A+,2,11,Summer,42.0,7.8,3,4,12,6,0,0,204,85
2,Trauma,Semi-Urban,A+,1,8,Monsoon,25.5,59.2,9,15,23,3,0,0,208,94
9,General,Urban,B-,7,9,Monsoon,23.4,74.2,8,15,8,4,0,1,121,73
19,Clinic,Rural,O+,7,2,Winter,17.2,4.6,7,15,4,6,0,0,20,41
3,Clinic,Urban,AB+,3,12,Winter,21.3,5.0,5,11,3,0,0,0,55,30
2,Trauma,Semi-Urban,O+,2,3,Summer,37.7,30.2,10,9,20,5,0,0,212,91
22,Clinic,Urban,B+,3,7,Monsoon,33.8,30.8,6,13,6,2,0,1,80,38
15,Trauma,Urban,A+,1,9,Monsoon,26.9,11.2,7,5,14,5,0,1,271,89
9,General,Urban,A+,4,11,Summer,35.5,20.5,2,5,13,9,0,0,95,77
19,Clinic,Rural,B+,5,12,Winter,15.9,3.5,8,5,2,3,0,0,22,26
22,Clinic,Urban,O+,7,8,Monsoon,19.5,14.0,7,11,4,5,0,0,54,43
9,General,Urban,A-,3,7,Monsoon,26.9,73.2,12,15,8,8,0,1,106,81
15,Trauma,Urban,A+,2,6,Monsoon,23.5,172.1,18,18,27,3,0,0,275,124
1,Trauma,Rural,O-,1,7,Monsoon,28.9,57.4,10,6,17,3,0,0,150,70
8,Clinic,Rural,A+,3,9,Monsoon,21.4,98.5,15,16,9,5,0,0,20,50
15,Trauma,Urban,O+,5,8,Monsoon,24.8,47.8,11,8,24,7,0,0,252,108
5,General,Urban,A+,1,8,Monsoon,27.8,34.2,11,9,9,8,0,0,117,74
25,General,Semi-Urban,A+,6,6,Monsoon,28.1,154.9,24,13,11,2,0,0,95,70
25,General,Semi-Urban,O+,4,3,Summer,33.9,7.0,10,12,10,3,0,1,97,62
7,Trauma,Urban,B+,6,1,Winter,23.6,2.6,3,7,19,4,0,0,230,92
10,General,Urban,AB+,4,6,Monsoon,31.7,86.6,15,16,13,1,0,0,168,79
5,General,Urban,O+,2,5,Summer,31.9,6.3,3,8,6,7,0,0,114,67
13,Clinic,Rural,O+,1,8,Monsoon,31.8,320.0,30,18,5,2,0,0,20,52
4,Clinic,Semi-Urban,A+,4,11,Summer,39.3,20.2,5,11,7,1,1,0,31,30
10,General,Urban,B+,4,9,Monsoon,26.6,25.0,5,9,14,2,0,0,162,70
14,Trauma,Semi-Urban,A+,6,10,Summer,34.1,23.6,5,10,12,2,0,0,207,73
16,General,Semi-Urban,O-,7,7,Monsoon,26.8,100.7,9,17,10,2,0,0,93,65
15,Trauma,Urban,O+,2,12,Winter,16.1,4.4,8,4,10,5,0,1,314,82
6,General,Urban,A-,3,12,Winter,16.4,3.0,6,5,6,3,0,0,166,57
20,General,Urban,O+,2,2,Winter,22.0,2.6,4,10,4,5,0,0,153,61
18,Trauma,Semi-Urban,O+,1,8,Monsoon,28.3,164.0,13,14,20,3,0,0,222,90
19,Clinic,Rural,A+,1,7,Monsoon,25.3,33.5,4,13,2,2,0,0,24,26
12,General,Urban,A+,1,12,Winter,15.2,7.8,8,10,14,7,0,0,159,77
23,General,Semi-Urban,O-,4,8,Monsoon,24.7,91.6,10,10,5,6,0,0,105,59
10,General,Urban,O+,2,1,Winter,17.5,0.8,5,4,6,7,0,0,168,62
21,General,Urban,B-,2,3,Summer,36.7,2.2,3,11,8,8,0,1,172,73
6,General,Urban,B+,1,2,Winter,15.4,1.9,4,11,11,8,0,0,161,74
7,Trauma,Urban,O+,6,3,Summer,36.7,7.4,10,14,27,1,0,0,219,108
14,Trauma,Semi-Urban,O+,5,2,Winter,18.6,0.7,8,8,14,4,0,0,186,81
14,Trauma,Semi-Urban,B-,7,10,Summer,34.4,16.7,10,12,14,1,1,0,203,78
19,Clinic,Rural,A+,1,6,Monsoon,30.1,131.1,23,13,8,2,0,0,20,47
8,Clinic,Rural,O+,2,9,Monsoon,29.5,126.2,14,15,5,4,0,0,20,41
22,Clinic,Urban,A+,4,12,Winter,13.8,6.3,9,7,6,3,0,0,50,38
9,General,Urban,O+,5,8,Monsoon,23.7,58.7,9,10,8,10,0,0,85,77
14,Trauma,Semi-Urban,B+,1,6,Monsoon,26.3,106.1,15,17,25,4,0,0,196,104
24,Trauma,Rural,A+,2,4,Summer,35.1,21.8,12,9,17,3,0,1,159,68
14,Trauma,Semi-Urban,A-,3,10,Summer,38.1,16.9,10,7,13,6,0,0,194,83
18,Trauma,Semi-Urban,B+,1,7,Monsoon,27.2,99.2,13,12,21,0,0,0,211,84
23,General,Semi-Urban,AB+,3,10,Summer,39.1,28.0,12,6,15,5,0,0,114,66
25,General,Semi-Urban,O+,6,1,Winter,15.9,2.5,10,7,6,1,0,0,92,54
13,Clinic,Rural,O+,4,2,Winter,16.4,2.5,6,7,0,3,0,0,25,22
11,General,Semi-Urban,O-,4,2,Winter,17.1,3.7,8,13,15,5,0,1,123,71
5,General,Urban,O+,4,9,Monsoon,24.5,91.3,17,4,11,4,0,0,120,70
14,Trauma,Semi-Urban,O+,7,7,Monsoon,30.5,88.7,14,23,35,2,0,0,193,118
23,General,Semi-Urban,B+,4,4,Summer,25.7,2.5,5,10,9,10,0,0,114,69
13,Clinic,Rural,AB-,4,4,Summer,32.5,23.9,3,5,0,3,0,0,30,19
9,General,Urban,O+,7,8,Monsoon,30.4,105.9,14,9,10,2,1,1,140,65
3,Clinic,Urban,O+,2,12,Winter,17.1,0.2,7,6,2,2,0,0,58,34
10,General,Urban,B+,1,12,Winter,21.2,0.4,8,10,11,4,0,0,142,74
6,General,Urban,O+,4,6,Monsoon,33.6,192.4,19,6,10,5,0,0,152,74
25,General,Semi-Urban,A+,3,9,Monsoon,27.2,54.1,10,11,14,5,0,0,95,71
14,Trauma,Semi-Urban,O+,2,2,Winter,21.5,3.4,2,7,14,4,0,0,198,70
4,Clinic,Semi-Urban,B+,1,12,Winter,25.3,1.3,3,7,0,1,0,1,60,21
2,Trauma,Semi-Urban,B+,7,1,Winter,19.2,16.3,4,11,13,0,0,0,236,71
22,Clinic,Urban,A+,5,5,Summer,33.9,10.7,6,9,6,5,0,0,47,41
24,Trauma,Rural,O-,5,9,Monsoon,29.7,56.2,12,9,20,3,0,0,150,71
20,General,Urban,O-,1,12,Winter,21.6,6.5,3,5,12,6,0,0,149,69
4,Clinic,Semi-Urban,B+,3,3,Summer,33.9,4.0,8,10,3,6,0,0,29,36
3,Clinic,Urban,B+,5,8,Monsoon,25.5,172.5,28,14,5,1,0,1,66,53
5,General,Urban,O+,4,3,Summer,39.2,9.9,6,11,12,5,0,1,129,72
19,Clinic,Rural,A-,5,1,Winter,17.2,5.6,4,12,5,1,0,0,20,28
20,General,Urban,O+,5,6,Monsoon,30.6,100.6,19,11,15,5,0,0,123,85
21,General,Urban,O+,3,7,Monsoon,27.8,68.1,11,12,13,3,1,0,148,72
3,Clinic,Urban,O+,6,4,Summer,39.5,2.5,4,13,4,2,0,0,54,34
4,Clinic,Semi-Urban,B+,2,12,Winter,15.5,3.6,5,14,8,4,0,0,34,42
23,General,Semi-Urban,O+,1,8,Monsoon,24.4,42.7,13,8,9,0,1,0,110,53
24,Trauma,Rural,A+,7,6,Monsoon,29.6,88.9,14,14,23,1,0,1,150,76
19,Clinic,Rural,O+,1,6,Monsoon,23.6,148.0,18,14,7,5,0,0,20,46
3,Clinic,Urban,A+,2,6,Monsoon,27.3,119.0,14,15,6,3,0,0,42,49
2,Trauma,Semi-Urban,O+,1,2,Winter,22.6,0.1,2,6,13,2,0,0,220,69
2,Trauma,Semi-Urban,O+,2,8,Monsoon,21.6,63.0,17,13,26,1,1,0,217,91
18,Trauma,Semi-Urban,O+,3,10,Summer,35.2,6.7,8,7,11,2,0,0,221,69
22,Clinic,Urban,O+,1,6,Monsoon,30.6,54.7,5,15,5,2,0,0,46,42
16,General,Semi-Urban,O+,4,6,Monsoon,26.9,95.3,12,14,15,7,0,0,80,76
7,Trauma,Urban,O+,7,11,Summer,31.2,7.7,4,8,15,1,0,0,207,87
19,Clinic,Rural,B+,1,8,Monsoon,26.2,42.1,10,14,3,0,0,0,24,31
2,Trauma,Semi-Urban,O+,7,4,Summer,31.5,3.4,2,10,20,4,0,0,240,84
21,General,Urban,B+,3,1,Winter,18.2,2.4,5,10,6,7,0,0,167,69
23,General,Semi-Urban,O+,5,10,Summer,33.2,20.1,3,10,9,8,0,0,98,63
18,Trauma,Semi-Urban,AB+,4,8,Monsoon,25.5,145.4,20,9,11,0,0,0,203,80
22,Clinic,Urban,A-,3,8,Monsoon,28.4,102.0,16,11,4,4,0,0,40,44
15,Trauma,Urban,AB+,1,4,Summer,38.7,1.2,5,11,14,5,0,0,271,94
12,General,Urban,A+,5,3,Summer,35.0,13.3,4,8,7,9,0,1,168,67
9,General,Urban,AB+,7,6,Monsoon,31.0,207.6,22,22,18,2,0,0,107,96
24,Trauma,Rural,A-,4,10,Summer,38.7,3.7,4,18,37,6,0,0,150,99
18,Trauma,Semi-Urban,B+,5,4,Summer,32.2,8.0,7,3,11,2,0,0,210,65
5,General,Urban,O-,5,7,Monsoon,27.8,141.5,16,11,18,8,0,0,109,90
24,Trauma,Rural,AB-,3,12,Winter,16.7,0.4,3,3,12,2,0,0,150,53
2,Trauma,Semi-Urban,O+,1,3,Summer,29.6,8.1,8,9,16,3,0,0,221,80
15,Trauma,Urban,O+,4,3,Summer,35.1,34.9,17,3,17,2,0,0,258,90
5,General,Urban,AB+,7,3,Summer,30.8,32.2,7,14,13,2,0,0,122,75
17,Trauma,Semi-Urban,A+,3,11,Summer,35.5,32.4,7,16,22,1,0,1,182,88
11,General,Semi-Urban,O+,7,7,Monsoon,22.3,60.3,12,16,11,3,0,1,125,69
11,General,Semi-Urban,O+,6,12,Winter,18.5,7.9,8,11,9,5,0,0,117,58
17,Trauma,Semi-Urban,A+,2,12,Winter,13.3,3.9,4,8,17,3,0,0,150,76
19,Clinic,Rural,O+,5,6,Monsoon,29.0,40.7,4,7,4,3,0,0,20,27
10,General,Urban,O+,6,1,Winter,16.8,2.0,8,5,6,7,0,0,167,63
25,General,Semi-Urban,A+,4,4,Summer,32.5,15.9,5,10,12,4,0,0,92,60
13,Clinic,Rural,B+,5,7,Monsoon,30.4,10.7,9,13,2,3,0,0,24,32
5,General,Urban,O-,7,5,Summer,33.0,10.1,6,9,12,1,0,0,136,64
1,Trauma,Rural,A-,5,1,Winter,18.3,3.6,5,12,17,4,0,0,150,72
6,General,Urban,O+,6,12,Winter,17.4,5.2,3,12,14,3,0,0,147,72
18,Trauma,Semi-Urban,O-,6,4,Summer,35.5,1.8,5,11,26,0,0,0,210,88
14,Trauma,Semi-Urban,O+,6,8,Monsoon,30.1,74.3,10,12,23,3,0,0,175,90
9,General,Urban,O+,6,12,Winter,20.5,6.3,5,10,8,5,0,0,107,67
13,Clinic,Rural,O+,2,7,Monsoon,25.6,280.3,26,22,4,4,0,0,20,55
21,General,Urban,O+,1,9,Monsoon,30.6,40.7,11,7,7,6,0,0,144,69
15,Trauma,Urban,O+,2,1,Winter,15.3,7.9,6,12,11,0,1,0,260,80
2,Trauma,Semi-Urban,O+,2,9,Monsoon,24.8,148.1,26,17,32,2,0,0,198,115
2,Trauma,Semi-Urban,O-,5,11,Summer,33.6,30.7,12,7,14,5,0,1,259,83
13,Clinic,Rural,A+,4,12,Winter,21.1,0.4,6,8,2,1,1,0,29,21
11,General,Semi-Urban,O+,4,2,Winter,14.5,5.4,8,11,5,4,0,0,123,54
22,Clinic,Urban,O-,1,3,Summer,36.7,27.1,8,12,7,1,0,0,53,41
15,Trauma,Urban,A+,5,1,Winter,17.8,3.2,6,4,8,5,0,0,260,81
19,Clinic,Rural,A-,3,12,Winter,16.7,2.5,2,10,4,2,0,0,23,27
15,Trauma,Urban,B+,6,4,Summer,37.3,12.7,4,12,22,0,0,0,266,92
9,General,Urban,O+,1,7,Monsoon,24.6,177.4,23,13,15,3,0,1,104,88
17,Trauma,Semi-Urban,AB-,3,6,Monsoon,33.9,42.6,6,12,17,4,0,0,175,80
16,General,Semi-Urban,O+,1,9,Monsoon,26.5,39.9,8,8,7,5,0,0,88,58
19,Clinic,Rural,O-,2,11,Summer,34.4,0.8,4,9,2,3,0,0,20,23
5,General,Urban,O-,7,4,Summer,38.6,10.4,8,6,9,5,0,0,126,64
17,Trauma,Semi-Urban,A+,4,10,Summer,34.5,3.0,4,9,11,4,0,0,159,76
8,Clinic,Rural,B+,4,4,Summer,37.6,10.6,6,12,9,4,0,0,20,42
20,General,Urban,O+,2,3,Summer,28.1,4.7,7,8,7,4,0,1,167,63
20,General,Urban,O+,2,2,Winter,16.7,2.0,7,11,8,7,0,0,131,72
16,General,Semi-Urban,A+,5,5,Summer,35.2,8.2,5,9,13,6,0,0,80,65
24,Trauma,Rural,B+,7,7,Monsoon,30.2,93.7,10,11,19,2,0,0,150,72
14,Trauma,Semi-Urban,B+,6,10,Summer,36.3,13.9,10,5,17,5,0,0,205,83
